Full Complaint ID,Complaint Year Number,Month Number,Record_Create_Date,Complaint Precinct Code,Patrol Borough Name,County,Law Code Category Description,Offense Description,PD Code Description,Bias Motive Description,Offense Category,Arrest Date,Arrest Id
2.02E+14,2022,2,2/5/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,K34680454
2.02E+14,2022,2,2/5/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,K34686217
2.02E+14,2022,2,2/9/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,K34680461
2.02E+14,2022,2,2/9/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,K34680459
2.02E+14,2022,2,2/6/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,K34680457
2.02E+14,2022,2,2/9/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,K34686221
2.02E+14,2022,2,2/6/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,K34686218
2.02E+14,2022,2,2/25/2022,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,K34704163
2.02E+14,2023,9,9/7/2023,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,K35717810
2.02E+14,2019,4,4/6/2019,94,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,K31690190
2.02E+14,2019,4,4/6/2019,94,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,K31690185
2.02E+14,2019,3,4/1/2019,94,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,K31690178
2.02E+14,2022,6,6/13/2022,105,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q34691600
2.02E+14,2023,3,3/24/2023,107,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q35683401
2.02E+14,2023,3,3/24/2023,107,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q35683501
2.02E+14,2023,3,3/24/2023,107,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q35683494
2.02E+14,2021,5,5/31/2021,110,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q33686378
2.02E+14,2021,5,5/31/2021,110,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q33686371
2.02E+14,2021,5,5/31/2021,110,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q33686343
2.02E+14,2023,3,3/21/2023,112,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q35683394
2.02E+14,2023,3,3/22/2023,112,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q35683396
2.02E+14,2021,2,2/17/2021,112,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q33682126
2.02E+14,2023,3,3/22/2023,112,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q35683397
2.02E+14,2023,3,3/22/2023,112,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q35683398
2.02E+14,2023,3,3/21/2023,112,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q35683392
2.02E+14,2023,3,3/22/2023,112,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q35683399
2.02E+14,2023,1,1/23/2023,114,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q35675328
2.02E+14,2021,3,3/27/2021,115,PATROL BORO QUEENS NORTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,Q33680385
2.02E+14,2022,8,9/4/2022,121,PATROL BORO STATEN ISLAND,RICHMOND,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,S34678457
2.02E+14,2022,3,3/8/2022,122,PATROL BORO STATEN ISLAND,RICHMOND,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,,S34674098
2.02E+14,2021,6,6/25/2021,1,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,M34708549
2.02E+14,2019,6,6/13/2019,6,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,M31703822
2.02E+14,2022,6,6/9/2022,7,PATROL BORO MAN SOUTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,,M34699204
2.02E+14,2021,4,4/27/2021,7,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,M33689226
2.02E+14,2020,10,10/24/2020,7,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,M32700595
2.02E+14,2022,3,3/8/2022,9,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,M34688382
2.02E+14,2019,3,3/17/2019,9,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,M31684381
2.02E+14,2022,11,11/2/2022,13,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,M35678050
2.02E+14,2022,8,8/10/2022,13,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,M34702218
2.02E+14,2023,2,2/13/2023,17,PATROL BORO MAN SOUTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,,M35680552
2.02E+14,2022,5,5/6/2022,18,PATROL BORO MAN SOUTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,,M34689901
2.02E+14,2022,5,5/6/2022,18,PATROL BORO MAN SOUTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,,M34689902
2.02E+14,2020,1,1/17/2020,18,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,M32674183
2.02E+14,2023,8,8/14/2023,19,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,M35706931
2.02E+14,2023,8,8/12/2023,19,PATROL BORO MAN NORTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,,M35706936
2.02E+14,2020,11,11/3/2020,19,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,M32705066
2.02E+14,2021,2,2/2/2021,19,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,M33680683
2.02E+14,2023,7,7/11/2023,20,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",ANTI-JEWISH,Religion/Religious Practice,,M35701180
2.02E+14,2019,1,1/3/2019,20,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,M31676859
2.02E+14,2021,3,3/3/2021,22,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,M33681338
2.02E+14,2021,2,2/10/2021,24,PATROL BORO MAN NORTH,NEW YORK,FELONY,GRAND LARCENY,"LARCENY,GRAND BY EXTORTION",ANTI-JEWISH,Religion/Religious Practice,,M33677739
2.02E+14,2019,6,6/11/2019,28,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,M31698659
2.02E+14,2021,4,4/23/2021,50,PATROL BORO BRONX,BRONX,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,,B33683675
2.02E+14,2021,4,4/25/2021,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-JEWISH,Religion/Religious Practice,,B33683688
2.02E+14,2021,4,4/25/2021,50,PATROL BORO BRONX,BRONX,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,,B33683677
2.02E+14,2021,4,4/22/2021,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL TRESPASS,"TRESPASS 3, CRIMINAL",ANTI-JEWISH,Religion/Religious Practice,,B33683687
2.02E+14,2021,4,4/25/2021,50,PATROL BORO BRONX,BRONX,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,,B33683686
2.02E+14,2021,4,4/25/2021,50,PATROL BORO BRONX,BRONX,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,,B33683684
2.02E+14,2021,4,4/25/2021,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,,B33683682
2.02E+14,2021,4,4/25/2021,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-JEWISH,Religion/Religious Practice,,B33683681
2.02E+14,2021,4,4/23/2021,50,PATROL BORO BRONX,BRONX,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,,B33683680
2.02E+14,2021,5,5/1/2021,50,PATROL BORO BRONX,BRONX,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,,B33683679
2.02E+14,2021,4,4/25/2021,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-JEWISH,Religion/Religious Practice,,B33683690
2.02E+14,2021,4,4/25/2021,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTOR",ANTI-JEWISH,Religion/Religious Practice,,B33683691
2.02E+14,2021,11,12/4/2021,50,PATROL BORO BRONX,BRONX,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,B34705873
2.02E+14,2021,5,5/1/2021,50,PATROL BORO BRONX,BRONX,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,NIGHT",ANTI-JEWISH,Religion/Religious Practice,,B33683676
2.02E+14,2020,10,10/5/2020,60,PATROL BORO BKLYN SOUTH,KINGS,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,NIGHT",ANTI-JEWISH,Religion/Religious Practice,,K32702669
2.02E+14,2022,4,4/26/2022,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,K34690183
2.02E+14,2023,3,3/30/2023,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,,K35694030
2.02E+14,2023,7,7/26/2023,61,PATROL BORO BKLYN SOUTH,KINGS,FELONY,BURGLARY,"BURGLARY,COMMERCIAL,DAY",ANTI-JEWISH,Religion/Religious Practice,,K35710280
2.02E+14,2023,5,5/15/2023,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,K35714874
2.02E+14,2023,5,5/14/2023,61,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,K35714876
2.02E+14,2019,11,11/24/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,,K31730109
2.02E+14,2019,11,11/24/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,,K31730069
2.02E+14,2019,11,11/24/2019,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,,K31730066
2.02E+14,2020,5,5/21/2020,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,K32692289
2.02E+14,2020,6,6/2/2020,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,,K32691655
2.02E+14,2021,9,9/19/2021,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,K34679608
2.02E+14,2019,11,11/10/2019,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,K31728360
2.02E+14,2021,5,5/23/2021,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,,K33689903
2.02E+14,2022,12,12/13/2022,66,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,K34726593
2.02E+14,2022,2,2/25/2022,66,PATROL BORO BKLYN SOUTH,KINGS,FELONY,DANGEROUS WEAPONS,WEAPONS POSSESSION 3,ANTI-JEWISH,Religion/Religious Practice,,K34679681
2.02E+14,2022,7,7/22/2022,67,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,K34702805
2.02E+14,2021,9,9/17/2021,68,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,K33704128
2.02E+14,2021,5,5/23/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K33689901
2.02E+14,2021,5,5/23/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,ANTI-JEWISH,Religion/Religious Practice,,K33689900
2.02E+14,2021,10,10/14/2021,70,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,RECKLESS ENDANGERMENT 1,ANTI-JEWISH,Religion/Religious Practice,,K33708218
2.02E+14,2021,8,8/17/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K33700194
2.02E+14,2021,5,5/23/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K33689898
2.02E+14,2022,5,5/14/2022,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K34692182
2.02E+14,2020,12,12/26/2020,70,PATROL BORO BKLYN SOUTH,KINGS,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,NIGHT",ANTI-JEWISH,Religion/Religious Practice,,K32713380
2.02E+14,2021,5,5/23/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,ANTI-JEWISH,Religion/Religious Practice,,K33689743
2.02E+14,2021,5,5/23/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K33689745
2.02E+14,2021,5,5/23/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,ANTI-JEWISH,Religion/Religious Practice,,K33689897
2.02E+14,2020,12,12/27/2020,70,PATROL BORO BKLYN SOUTH,KINGS,FELONY,BURGLARY,"BURGLARY,UNCLASSIFIED,NIGHT",ANTI-JEWISH,Religion/Religious Practice,,K32713374
2.02E+14,2023,3,3/14/2023,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K35686064
2.02E+14,2023,3,3/14/2023,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K35685357
2.02E+14,2023,8,8/9/2023,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K35712609
2.02E+14,2023,6,6/10/2023,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,DANGEROUS DRUGS,"CONTROLLED SUBSTANCE,POSSESS.",ANTI-JEWISH,Religion/Religious Practice,,K35701417
2.02E+14,2023,4,4/25/2023,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,RECKLESS ENDANGERMENT 1,ANTI-JEWISH,Religion/Religious Practice,,K35692706
2.02E+14,2023,3,3/14/2023,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K35687350
2.02E+14,2023,3,3/14/2023,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K35694291
2.02E+14,2021,10,10/21/2021,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,K33708916
2.02E+14,2019,2,2/8/2019,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,K31679592
2.02E+14,2019,1,1/30/2019,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K31677806
2.02E+14,2019,1,1/30/2019,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K31677618
2.02E+14,2019,1,1/30/2019,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K31677619
2.02E+14,2020,1,1/21/2020,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K32675055
2.02E+14,2022,1,1/25/2022,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,K34675328
2.02E+14,2023,7,7/25/2023,72,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K35709680
2.02E+14,2022,11,11/15/2022,73,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,K34720417
2.02E+14,2022,8,8/7/2022,73,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,,K34705051
2.02E+14,2022,7,7/8/2022,77,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,K34703852
2.02E+14,2023,1,1/8/2023,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,,K35673323
2.02E+14,2022,4,4/24/2022,79,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,,K34700204
2.02E+14,2022,9,9/29/2022,81,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,,K34712836
2.02E+14,2019,6,6/13/2019,81,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",ANTI-JEWISH,Religion/Religious Practice,,K31702902
